age_bin,gender_bin,race_bin,educ_bin,count,fips
18-29,Female,Asian,Some college,1606,31
18-29,Female,Black,College degree,1200,31
18-29,Female,Black,H.S. or less,3179,31
18-29,Female,Black,Postgraduate,155,31
18-29,Female,Black,Some college,4084,31
18-29,Female,Hispanic,College degree,1712,31
18-29,Female,Hispanic,H.S. or less,10130,31
18-29,Female,Hispanic,Postgraduate,273,31
18-29,Female,Hispanic,Some college,8381,31
18-29,Female,Other,College degree,1094,31
18-29,Female,Other,H.S. or less,2290,31
18-29,Female,Other,Postgraduate,194,31
18-29,Female,Other,Some college,2906,31
18-29,Female,White,College degree,27755,31
18-29,Female,White,H.S. or less,29600,31
18-29,Female,White,Postgraduate,5857,31
18-29,Female,White,Some college,50095,31
18-29,Male,Asian,College degree,1539,31
18-29,Male,Asian,H.S. or less,1899,31
18-29,Male,Asian,Postgraduate,721,31
18-29,Male,Asian,Some college,1536,31
18-29,Male,Black,College degree,398,31
18-29,Male,Black,H.S. or less,4281,31
18-29,Male,Black,Postgraduate,287,31
18-29,Male,Black,Some college,4359,31
18-29,Male,Hispanic,College degree,1812,31
18-29,Male,Hispanic,H.S. or less,13228,31
18-29,Male,Hispanic,Postgraduate,196,31
18-29,Male,Hispanic,Some college,7602,31
18-29,Male,Other,College degree,813,31
18-29,Male,Other,H.S. or less,3186,31
18-29,Male,Other,Postgraduate,107,31
18-29,Male,Other,Some college,2878,31
18-29,Male,White,College degree,22473,31
18-29,Male,White,H.S. or less,40531,31
18-29,Male,White,Postgraduate,3920,31
18-29,Male,White,Some college,51401,31
30-44,Female,Asian,College degree,1721,31
30-44,Female,Asian,H.S. or less,2309,31
30-44,Female,Asian,Postgraduate,1401,31
30-44,Female,Asian,Some college,1073,31
30-44,Female,Black,College degree,1309,31
30-44,Female,Black,H.S. or less,3763,31
30-44,Female,Black,Postgraduate,1028,31
30-44,Female,Black,Some college,3722,31
30-44,Female,Hispanic,College degree,2200,31
30-44,Female,Hispanic,H.S. or less,12614,31
30-44,Female,Hispanic,Postgraduate,1230,31
30-44,Female,Hispanic,Some college,5177,31
30-44,Female,Other,College degree,1251,31
30-44,Female,Other,H.S. or less,1430,31
30-44,Female,Other,Postgraduate,572,31
30-44,Female,Other,Some college,2049,31
30-44,Female,White,College degree,44068,31
30-44,Female,White,H.S. or less,21478,31
30-44,Female,White,Postgraduate,25903,31
30-44,Female,White,Some college,46832,31
30-44,Male,Asian,College degree,1312,31
30-44,Male,Asian,H.S. or less,1885,31
30-44,Male,Asian,Postgraduate,2070,31
30-44,Male,Asian,Some college,1243,31
30-44,Male,Black,College degree,1400,31
30-44,Male,Black,H.S. or less,4027,31
30-44,Male,Black,Postgraduate,1137,31
30-44,Male,Black,Some college,3113,31
30-44,Male,Hispanic,College degree,2742,31
30-44,Male,Hispanic,H.S. or less,15827,31
30-44,Male,Hispanic,Postgraduate,713,31
30-44,Male,Hispanic,Some college,3699,31
30-44,Male,Other,College degree,838,31
30-44,Male,Other,H.S. or less,1968,31
30-44,Male,Other,Postgraduate,623,31
30-44,Male,Other,Some college,2064,31
30-44,Male,White,College degree,38126,31
30-44,Male,White,H.S. or less,35119,31
30-44,Male,White,Postgraduate,16562,31
30-44,Male,White,Some college,51957,31
45-64,Female,Asian,College degree,958,31
45-64,Female,Asian,H.S. or less,2119,31
45-64,Female,Asian,Postgraduate,532,31
45-64,Female,Asian,Some college,755,31
45-64,Female,Black,College degree,871,31
45-64,Female,Black,H.S. or less,3604,31
45-64,Female,Black,Postgraduate,772,31
45-64,Female,Black,Some college,3204,31
45-64,Female,Hispanic,College degree,935,31
45-64,Female,Hispanic,H.S. or less,11025,31
45-64,Female,Hispanic,Postgraduate,536,31
45-64,Female,Hispanic,Some college,3263,31
45-64,Female,Other,College degree,874,31
45-64,Female,Other,H.S. or less,1868,31
45-64,Female,Other,Postgraduate,299,31
45-64,Female,Other,Some college,1376,31
45-64,Female,White,College degree,46017,31
45-64,Female,White,H.S. or less,55593,31
45-64,Female,White,Postgraduate,22296,31
45-64,Female,White,Some college,73818,31
45-64,Male,Asian,College degree,477,31
45-64,Male,Asian,H.S. or less,1706,31
45-64,Male,Asian,Postgraduate,833,31
45-64,Male,Asian,Some college,688,31
45-64,Male,Black,College degree,870,31
45-64,Male,Black,H.S. or less,4501,31
45-64,Male,Black,Postgraduate,594,31
45-64,Male,Black,Some college,3662,31
45-64,Male,Hispanic,College degree,1160,31
45-64,Male,Hispanic,H.S. or less,13639,31
45-64,Male,Hispanic,Postgraduate,765,31
45-64,Male,Hispanic,Some college,2873,31
45-64,Male,Other,College degree,619,31
45-64,Male,Other,H.S. or less,1509,31
45-64,Male,Other,Postgraduate,180,31
45-64,Male,Other,Some college,1346,31
45-64,Male,White,College degree,39251,31
45-64,Male,White,H.S. or less,65613,31
45-64,Male,White,Postgraduate,20608,31
45-64,Male,White,Some college,69843,31
65+,Female,Asian,College degree,240,31
65+,Female,Asian,H.S. or less,1301,31
65+,Female,Asian,Postgraduate,240,31
65+,Female,Asian,Some college,204,31
65+,Female,Black,College degree,393,31
65+,Female,Black,H.S. or less,2267,31
65+,Female,Black,Postgraduate,198,31
65+,Female,Black,Some college,1065,31
65+,Female,Hispanic,College degree,185,31
65+,Female,Hispanic,H.S. or less,2954,31
65+,Female,Hispanic,Postgraduate,199,31
65+,Female,Hispanic,Some college,798,31
65+,Female,Other,College degree,141,31
65+,Female,Other,H.S. or less,667,31
65+,Female,Other,Postgraduate,104,31
65+,Female,Other,Some college,613,31
65+,Female,White,College degree,22832,31
65+,Female,White,H.S. or less,69424,31
65+,Female,White,Postgraduate,12425,31
65+,Female,White,Some college,49823,31
65+,Male,Asian,College degree,241,31
65+,Male,Asian,H.S. or less,764,31
65+,Male,Asian,Postgraduate,164,31
65+,Male,Asian,Some college,210,31
65+,Male,Black,College degree,524,31
65+,Male,Black,H.S. or less,1394,31
65+,Male,Black,Postgraduate,295,31
65+,Male,Black,Some college,874,31
65+,Male,Hispanic,College degree,209,31
65+,Male,Hispanic,H.S. or less,2892,31
65+,Male,Hispanic,Postgraduate,198,31
65+,Male,Hispanic,Some college,542,31
65+,Male,Other,College degree,267,31
65+,Male,Other,H.S. or less,553,31
65+,Male,Other,Postgraduate,241,31
65+,Male,Other,Some college,407,31
65+,Male,White,College degree,22656,31
65+,Male,White,H.S. or less,50572,31
65+,Male,White,Postgraduate,16286,31
65+,Male,White,Some college,36363,31
18-29,Female,Asian,College degree,4706,32
18-29,Female,Asian,H.S. or less,5166,32
18-29,Female,Asian,Postgraduate,868,32
18-29,Female,Asian,Some college,9052,32
18-29,Female,Black,College degree,2631,32
18-29,Female,Black,H.S. or less,12753,32
18-29,Female,Black,Postgraduate,241,32
18-29,Female,Black,Some college,9276,32
18-29,Female,Hispanic,College degree,6398,32
18-29,Female,Hispanic,H.S. or less,46522,32
18-29,Female,Hispanic,Postgraduate,787,32
18-29,Female,Hispanic,Some college,32112,32
18-29,Female,Other,College degree,2061,32
18-29,Female,Other,H.S. or less,5775,32
18-29,Female,Other,Postgraduate,399,32
18-29,Female,Other,Some college,5811,32
18-29,Female,White,College degree,16251,32
18-29,Female,White,H.S. or less,31092,32
18-29,Female,White,Postgraduate,3189,32
18-29,Female,White,Some college,36399,32
18-29,Male,Asian,College degree,3416,32
18-29,Male,Asian,H.S. or less,7107,32
18-29,Male,Asian,Postgraduate,804,32
18-29,Male,Asian,Some college,7711,32
18-29,Male,Black,College degree,1665,32
18-29,Male,Black,H.S. or less,15063,32
18-29,Male,Black,Postgraduate,40,32
18-29,Male,Black,Some college,9176,32
18-29,Male,Hispanic,College degree,4574,32
18-29,Male,Hispanic,H.S. or less,56102,32
18-29,Male,Hispanic,Postgraduate,807,32
18-29,Male,Hispanic,Some college,27515,32
18-29,Male,Other,College degree,1723,32
18-29,Male,Other,H.S. or less,7376,32
18-29,Male,Other,Postgraduate,253,32
18-29,Male,Other,Some college,5267,32
18-29,Male,White,College degree,12946,32
18-29,Male,White,H.S. or less,43220,32
18-29,Male,White,Postgraduate,1924,32
18-29,Male,White,Some college,35894,32
30-44,Female,Asian,College degree,11137,32
30-44,Female,Asian,H.S. or less,6688,32
30-44,Female,Asian,Postgraduate,4458,32
30-44,Female,Asian,Some college,11237,32
30-44,Female,Black,College degree,4674,32
30-44,Female,Black,H.S. or less,10237,32
30-44,Female,Black,Postgraduate,2272,32
30-44,Female,Black,Some college,12374,32
30-44,Female,Hispanic,College degree,8759,32
30-44,Female,Hispanic,H.S. or less,59529,32
30-44,Female,Hispanic,Postgraduate,3383,32
30-44,Female,Hispanic,Some college,23363,32
30-44,Female,Other,College degree,3982,32
30-44,Female,Other,H.S. or less,4056,32
30-44,Female,Other,Postgraduate,1219,32
30-44,Female,Other,Some college,6478,32
30-44,Female,White,College degree,29878,32
30-44,Female,White,H.S. or less,34143,32
30-44,Female,White,Postgraduate,20305,32
30-44,Female,White,Some college,47606,32
30-44,Male,Asian,College degree,7943,32
30-44,Male,Asian,H.S. or less,7933,32
30-44,Male,Asian,Postgraduate,3185,32
30-44,Male,Asian,Some college,8968,32
30-44,Male,Black,College degree,4286,32
30-44,Male,Black,H.S. or less,12703,32
30-44,Male,Black,Postgraduate,1175,32
30-44,Male,Black,Some college,11121,32
30-44,Male,Hispanic,College degree,7509,32
30-44,Male,Hispanic,H.S. or less,68682,32
30-44,Male,Hispanic,Postgraduate,2668,32
30-44,Male,Hispanic,Some college,22259,32
30-44,Male,Other,College degree,2647,32
30-44,Male,Other,H.S. or less,4830,32
30-44,Male,Other,Postgraduate,1469,32
30-44,Male,Other,Some college,5345,32
30-44,Male,White,College degree,29500,32
30-44,Male,White,H.S. or less,47890,32
30-44,Male,White,Postgraduate,15740,32
30-44,Male,White,Some college,50632,32
45-64,Female,Asian,College degree,12927,32
45-64,Female,Asian,H.S. or less,14788,32
45-64,Female,Asian,Postgraduate,3672,32
45-64,Female,Asian,Some college,12290,32
45-64,Female,Black,College degree,3795,32
45-64,Female,Black,H.S. or less,13081,32
45-64,Female,Black,Postgraduate,2236,32
45-64,Female,Black,Some college,13114,32
45-64,Female,Hispanic,College degree,6594,32
45-64,Female,Hispanic,H.S. or less,55540,32
45-64,Female,Hispanic,Postgraduate,2770,32
45-64,Female,Hispanic,Some college,18923,32
45-64,Female,Other,College degree,2548,32
45-64,Female,Other,H.S. or less,5093,32
45-64,Female,Other,Postgraduate,953,32
45-64,Female,Other,Some college,5669,32
45-64,Female,White,College degree,37198,32
45-64,Female,White,H.S. or less,68343,32
45-64,Female,White,Postgraduate,23860,32
45-64,Female,White,Some college,80897,32
45-64,Male,Asian,College degree,8017,32
45-64,Male,Asian,H.S. or less,9767,32
45-64,Male,Asian,Postgraduate,4122,32
45-64,Male,Asian,Some college,9265,32
45-64,Male,Black,College degree,3630,32
45-64,Male,Black,H.S. or less,14450,32
45-64,Male,Black,Postgraduate,1774,32
45-64,Male,Black,Some college,11696,32
45-64,Male,Hispanic,College degree,6050,32
45-64,Male,Hispanic,H.S. or less,59783,32
45-64,Male,Hispanic,Postgraduate,2241,32
45-64,Male,Hispanic,Some college,18469,32
45-64,Male,Other,College degree,1637,32
45-64,Male,Other,H.S. or less,4526,32
45-64,Male,Other,Postgraduate,1004,32
45-64,Male,Other,Some college,5069,32
45-64,Male,White,College degree,40351,32
45-64,Male,White,H.S. or less,78906,32
45-64,Male,White,Postgraduate,23332,32
45-64,Male,White,Some college,80300,32
65+,Female,Asian,College degree,7040,32
65+,Female,Asian,H.S. or less,12183,32
65+,Female,Asian,Postgraduate,2534,32
65+,Female,Asian,Some college,5472,32
65+,Female,Black,College degree,2116,32
65+,Female,Black,H.S. or less,7075,32
65+,Female,Black,Postgraduate,1624,32
65+,Female,Black,Some college,6019,32
65+,Female,Hispanic,College degree,1175,32
65+,Female,Hispanic,H.S. or less,20329,32
65+,Female,Hispanic,Postgraduate,886,32
65+,Female,Hispanic,Some college,6840,32
65+,Female,Other,College degree,581,32
65+,Female,Other,H.S. or less,2879,32
65+,Female,Other,Postgraduate,504,32
65+,Female,Other,Some college,2379,32
65+,Female,White,College degree,23189,32
65+,Female,White,H.S. or less,70093,32
65+,Female,White,Postgraduate,16057,32
65+,Female,White,Some college,63272,32
65+,Male,Asian,College degree,4893,32
65+,Male,Asian,H.S. or less,6223,32
65+,Male,Asian,Postgraduate,2968,32
65+,Male,Asian,Some college,4592,32
65+,Male,Black,College degree,1468,32
65+,Male,Black,H.S. or less,5504,32
65+,Male,Black,Postgraduate,1565,32
65+,Male,Black,Some college,5212,32
65+,Male,Hispanic,College degree,1847,32
65+,Male,Hispanic,H.S. or less,15288,32
65+,Male,Hispanic,Postgraduate,1141,32
65+,Male,Hispanic,Some college,6007,32
65+,Male,Other,College degree,815,32
65+,Male,Other,H.S. or less,1640,32
65+,Male,Other,Postgraduate,663,32
65+,Male,Other,Some college,2221,32
65+,Male,White,College degree,31778,32
65+,Male,White,H.S. or less,49263,32
65+,Male,White,Postgraduate,24601,32
65+,Male,White,Some college,58081,32
18-29,Female,Asian,College degree,1136,33
18-29,Female,Asian,H.S. or less,686,33
18-29,Female,Asian,Postgraduate,324,33
18-29,Female,Asian,Some college,1371,33
18-29,Female,Black,College degree,183,33
18-29,Female,Black,H.S. or less,613,33
18-29,Female,Black,Postgraduate,42,33
18-29,Female,Black,Some college,794,33
18-29,Female,Hispanic,College degree,927,33
18-29,Female,Hispanic,H.S. or less,2435,33
18-29,Female,Hispanic,Postgraduate,129,33
18-29,Female,Hispanic,Some college,1820,33
18-29,Female,Other,College degree,601,33
18-29,Female,Other,H.S. or less,652,33
18-29,Female,Other,Postgraduate,53,33
18-29,Female,Other,Some college,1576,33
18-29,Female,White,College degree,18749,33
18-29,Female,White,H.S. or less,28016,33
18-29,Female,White,Postgraduate,5768,33
18-29,Female,White,Some college,36231,33
18-29,Male,Asian,College degree,919,33
18-29,Male,Asian,H.S. or less,397,33
18-29,Male,Asian,Postgraduate,413,33
18-29,Male,Asian,Some college,1772,33
18-29,Male,Black,College degree,409,33
18-29,Male,Black,H.S. or less,813,33
18-29,Male,Black,Postgraduate,173,33
18-29,Male,Black,Some college,863,33
18-29,Male,Hispanic,College degree,570,33
18-29,Male,Hispanic,H.S. or less,4049,33
18-29,Male,Hispanic,Postgraduate,245,33
18-29,Male,Hispanic,Some college,1971,33
18-29,Male,Other,College degree,364,33
18-29,Male,Other,H.S. or less,1583,33
18-29,Male,Other,Postgraduate,98,33
18-29,Male,Other,Some college,1284,33
18-29,Male,White,College degree,18982,33
18-29,Male,White,H.S. or less,39466,33
18-29,Male,White,Postgraduate,2503,33
18-29,Male,White,Some college,32230,33
30-44,Female,Asian,College degree,1961,33
30-44,Female,Asian,H.S. or less,1245,33
30-44,Female,Asian,Postgraduate,2026,33
30-44,Female,Asian,Some college,949,33
30-44,Female,Black,College degree,329,33
30-44,Female,Black,H.S. or less,533,33
30-44,Female,Black,Postgraduate,411,33
30-44,Female,Black,Some college,478,33
30-44,Female,Hispanic,College degree,1146,33
30-44,Female,Hispanic,H.S. or less,2373,33
30-44,Female,Hispanic,Postgraduate,785,33
30-44,Female,Hispanic,Some college,1654,33
30-44,Female,Other,College degree,475,33
30-44,Female,Other,H.S. or less,850,33
30-44,Female,Other,Postgraduate,350,33
30-44,Female,Other,Some college,919,33
30-44,Female,White,College degree,29156,33
30-44,Female,White,H.S. or less,21104,33
30-44,Female,White,Postgraduate,20958,33
30-44,Female,White,Some college,31646,33
30-44,Male,Asian,College degree,1868,33
30-44,Male,Asian,H.S. or less,549,33
30-44,Male,Asian,Postgraduate,1978,33
30-44,Male,Asian,Some college,673,33
30-44,Male,Black,College degree,203,33
30-44,Male,Black,H.S. or less,1681,33
30-44,Male,Black,Postgraduate,294,33
30-44,Male,Black,Some college,792,33
30-44,Male,Hispanic,College degree,929,33
30-44,Male,Hispanic,H.S. or less,3211,33
30-44,Male,Hispanic,Postgraduate,556,33
30-44,Male,Hispanic,Some college,1617,33
30-44,Male,Other,College degree,666,33
30-44,Male,Other,H.S. or less,902,33
30-44,Male,Other,Postgraduate,526,33
30-44,Male,Other,Some college,916,33
30-44,Male,White,College degree,25016,33
30-44,Male,White,H.S. or less,35594,33
30-44,Male,White,Postgraduate,13106,33
30-44,Male,White,Some college,29739,33
45-64,Female,Asian,College degree,1086,33
45-64,Female,Asian,H.S. or less,1586,33
45-64,Female,Asian,Postgraduate,1004,33
45-64,Female,Asian,Some college,476,33
45-64,Female,Black,College degree,214,33
45-64,Female,Black,H.S. or less,635,33
45-64,Female,Black,Postgraduate,145,33
45-64,Female,Black,Some college,173,33
45-64,Female,Hispanic,College degree,506,33
45-64,Female,Hispanic,H.S. or less,2094,33
45-64,Female,Hispanic,Postgraduate,405,33
45-64,Female,Hispanic,Some college,1270,33
45-64,Female,Other,College degree,559,33
45-64,Female,Other,H.S. or less,1284,33
45-64,Female,Other,Postgraduate,655,33
45-64,Female,Other,Some college,1102,33
45-64,Female,White,College degree,44723,33
45-64,Female,White,H.S. or less,56368,33
45-64,Female,White,Postgraduate,27953,33
45-64,Female,White,Some college,60483,33
45-64,Male,Asian,College degree,887,33
45-64,Male,Asian,H.S. or less,1691,33
45-64,Male,Asian,Postgraduate,1153,33
45-64,Male,Asian,Some college,398,33
45-64,Male,Black,College degree,357,33
45-64,Male,Black,H.S. or less,781,33
45-64,Male,Black,Postgraduate,243,33
45-64,Male,Black,Some college,1012,33
45-64,Male,Hispanic,College degree,739,33
45-64,Male,Hispanic,H.S. or less,1956,33
45-64,Male,Hispanic,Postgraduate,639,33
45-64,Male,Hispanic,Some college,1211,33
45-64,Male,Other,College degree,486,33
45-64,Male,Other,H.S. or less,1469,33
45-64,Male,Other,Postgraduate,265,33
45-64,Male,Other,Some college,577,33
45-64,Male,White,College degree,40636,33
45-64,Male,White,H.S. or less,69745,33
45-64,Male,White,Postgraduate,23295,33
45-64,Male,White,Some college,50092,33
65+,Female,Asian,College degree,195,33
65+,Female,Asian,H.S. or less,1420,33
65+,Female,Asian,Postgraduate,125,33
65+,Female,Asian,Some college,347,33
65+,Female,Black,College degree,79,33
65+,Female,Black,H.S. or less,449,33
65+,Female,Black,Postgraduate,107,33
65+,Female,Black,Some college,147,33
65+,Female,Hispanic,College degree,188,33
65+,Female,Hispanic,H.S. or less,915,33
65+,Female,Hispanic,Postgraduate,66,33
65+,Female,Hispanic,Some college,510,33
65+,Female,Other,College degree,459,33
65+,Female,Other,H.S. or less,851,33
65+,Female,Other,Postgraduate,81,33
65+,Female,Other,Some college,418,33
65+,Female,White,College degree,22726,33
65+,Female,White,H.S. or less,52881,33
65+,Female,White,Postgraduate,16397,33
65+,Female,White,Some college,35156,33
