year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
2016,IOWA,IA,JOHNSON,19103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,50200,76940,20220315,TOTAL
2016,IOWA,IA,JONES,19105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3787,10133,20220315,TOTAL
2016,IOWA,IA,KEOKUK,19107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1342,4985,20220315,TOTAL
2016,IOWA,IA,KOSSUTH,19109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2543,8607,20220315,TOTAL
2016,IOWA,IA,LEE,19111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6215,16151,20220315,TOTAL
2016,IOWA,IA,LINN,19113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,58935,117098,20220315,TOTAL
2016,IOWA,IA,LOUISA,19115,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1648,5008,20220315,TOTAL
2016,IOWA,IA,LUCAS,19117,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1239,4354,20220315,TOTAL
2016,IOWA,IA,LYON,19119,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,920,6377,20220315,TOTAL
2016,IOWA,IA,MADISON,19121,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2678,8636,20220315,TOTAL
2016,IOWA,IA,MAHASKA,19123,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2619,10632,20220315,TOTAL
2016,IOWA,IA,MARION,19125,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5482,17816,20220315,TOTAL
2016,IOWA,IA,MARSHALL,19127,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7652,17980,20220315,TOTAL
2016,IOWA,IA,MILLS,19129,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2090,7698,20220315,TOTAL
2016,IOWA,IA,MITCHELL,19131,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1888,5417,20220315,TOTAL
2016,IOWA,IA,MONONA,19133,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1247,4572,20220315,TOTAL
2016,IOWA,IA,MONROE,19135,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1056,3865,20220315,TOTAL
2016,IOWA,IA,MONTGOMERY,19137,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1314,5044,20220315,TOTAL
2016,IOWA,IA,MUSCATINE,19139,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,8368,19434,20220315,TOTAL
2016,IOWA,IA,O'BRIEN,19141,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1315,7406,20220315,TOTAL
2016,IOWA,IA,OSCEOLA,19143,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,552,3213,20220315,TOTAL
2016,IOWA,IA,PAGE,19145,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1807,7044,20220315,TOTAL
2016,IOWA,IA,PALO ALTO,19147,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1398,4703,20220315,TOTAL
2016,IOWA,IA,PLYMOUTH,19149,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2885,13190,20220315,TOTAL
2016,IOWA,IA,POCAHONTAS,19151,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,963,3865,20220315,TOTAL
2016,IOWA,IA,POLK,19153,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,119804,231555,20220315,TOTAL
2016,IOWA,IA,POTTAWATTAMIE,19155,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,15355,42680,20220315,TOTAL
2016,IOWA,IA,POWESHIEK,19157,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4304,9833,20220315,TOTAL
2016,IOWA,IA,RINGGOLD,19159,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,753,2707,20220315,TOTAL
2016,IOWA,IA,SAC,19161,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1270,5212,20220315,TOTAL
2016,IOWA,IA,SCOTT,19163,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,40440,86220,20220315,TOTAL
2016,IOWA,IA,SHELBY,19165,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1662,6370,20220315,TOTAL
2016,IOWA,IA,SIOUX,19167,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2300,18194,20220315,TOTAL
2016,IOWA,IA,STORY,19169,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,25709,50667,20220315,TOTAL
2016,IOWA,IA,TAMA,19171,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3196,8752,20220315,TOTAL
2016,IOWA,IA,TAYLOR,19173,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,758,3029,20220315,TOTAL
2016,IOWA,IA,UNION,19175,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1922,5832,20220315,TOTAL
2016,IOWA,IA,VAN BUREN,19177,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,845,3561,20220315,TOTAL
2016,IOWA,IA,WAPELLO,19179,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5594,15149,20220315,TOTAL
2016,IOWA,IA,WARREN,19181,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10411,27300,20220315,TOTAL
2016,IOWA,IA,WASHINGTON,19183,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3943,10929,20220315,TOTAL
2016,IOWA,IA,WAYNE,19185,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,719,2940,20220315,TOTAL
2016,IOWA,IA,WEBSTER,19187,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6305,17430,20220315,TOTAL
2016,IOWA,IA,WINNEBAGO,19189,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1931,5787,20220315,TOTAL
2016,IOWA,IA,WINNESHIEK,19191,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5254,11362,20220315,TOTAL
2016,IOWA,IA,WOODBURY,19193,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,16210,43718,20220315,TOTAL
2016,IOWA,IA,WORTH,19195,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1530,4257,20220315,TOTAL
2016,IOWA,IA,WRIGHT,19197,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1896,6026,20220315,TOTAL
2016,KANSAS,KS,ALLEN,20001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1433,5454,20220315,TOTAL
2016,KANSAS,KS,ANDERSON,20003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,672,3350,20220315,TOTAL
2016,KANSAS,KS,ATCHISON,20005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1989,6575,20220315,TOTAL
2016,KANSAS,KS,BARBER,20007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,286,2252,20220315,TOTAL
2016,KANSAS,KS,BARTON,20009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1839,10269,20220315,TOTAL
2016,KANSAS,KS,BOURBON,20011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1336,6093,20220315,TOTAL
2016,KANSAS,KS,BROWN,20013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,863,4036,20220315,TOTAL
2016,KANSAS,KS,BUTLER,20015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6573,27657,20220315,TOTAL
2016,KANSAS,KS,CHASE,20017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,316,1369,20220315,TOTAL
2016,KANSAS,KS,CHAUTAUQUA,20019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,197,1481,20220315,TOTAL
2016,KANSAS,KS,CHEROKEE,20021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2005,8620,20220315,TOTAL
2016,KANSAS,KS,CHEYENNE,20023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,181,1407,20220315,TOTAL
2016,KANSAS,KS,CLARK,20025,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,120,1005,20220315,TOTAL
2016,KANSAS,KS,CLAY,20027,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,677,3820,20220315,TOTAL
2016,KANSAS,KS,CLOUD,20029,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,761,3930,20220315,TOTAL
2016,KANSAS,KS,COFFEY,20031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,727,4068,20220315,TOTAL
2016,KANSAS,KS,COMANCHE,20033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,102,867,20220315,TOTAL
2016,KANSAS,KS,COWLEY,20035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3551,12621,20220315,TOTAL
2016,KANSAS,KS,CRAWFORD,20037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5199,14891,20220315,TOTAL
2016,KANSAS,KS,DECATUR,20039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,178,1452,20220315,TOTAL
2016,KANSAS,KS,DICKINSON,20041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1609,8210,20220315,TOTAL
2016,KANSAS,KS,DONIPHAN,20043,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,587,3378,20220315,TOTAL
2016,KANSAS,KS,DOUGLAS,20045,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,31195,50087,20220315,TOTAL
2016,KANSAS,KS,EDWARDS,20047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,212,1319,20220315,TOTAL
2016,KANSAS,KS,ELK,20049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,160,1259,20220315,TOTAL
2016,KANSAS,KS,ELLIS,20051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2742,11947,20220315,TOTAL
2016,KANSAS,KS,ELLSWORTH,20053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,521,2679,20220315,TOTAL
2016,KANSAS,KS,FINNEY,20055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3195,10159,20220315,TOTAL
2016,KANSAS,KS,FORD,20057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2149,7718,20220315,TOTAL
2016,KANSAS,KS,FRANKLIN,20059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2892,10965,20220315,TOTAL
2016,KANSAS,KS,GEARY,20061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2722,7504,20220315,TOTAL
2016,KANSAS,KS,GOVE,20063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,149,1343,20220315,TOTAL
2016,KANSAS,KS,GRAHAM,20065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,188,1284,20220315,TOTAL
2016,KANSAS,KS,GRANT,20067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,441,2389,20220315,TOTAL
2016,KANSAS,KS,GRAY,20069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,263,2066,20220315,TOTAL
2016,KANSAS,KS,GREELEY,20071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,83,650,20220315,TOTAL
2016,KANSAS,KS,GREENWOOD,20073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,485,2840,20220315,TOTAL
2016,KANSAS,KS,HAMILTON,20075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,121,876,20220315,TOTAL
2016,KANSAS,KS,HARPER,20077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,393,2578,20220315,TOTAL
2016,KANSAS,KS,HARVEY,20079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5068,14916,20220315,TOTAL
2016,KANSAS,KS,HASKELL,20081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,245,1354,20220315,TOTAL
2016,KANSAS,KS,HODGEMAN,20083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,124,1017,20220315,TOTAL
2016,KANSAS,KS,JACKSON,20085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1512,5818,20220315,TOTAL
2016,KANSAS,KS,JEFFERSON,20087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2518,8337,20220315,TOTAL
2016,KANSAS,KS,JEWELL,20089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,180,1494,20220315,TOTAL
2016,KANSAS,KS,JOHNSON,20091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,129852,290090,20220315,TOTAL
2016,KANSAS,KS,KEARNY,20093,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,174,1316,20220315,TOTAL
2016,KANSAS,KS,KINGMAN,20095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,599,3334,20220315,TOTAL
2016,KANSAS,KS,KIOWA,20097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,114,1079,20220315,TOTAL
2016,KANSAS,KS,LABETTE,20099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2291,8107,20220315,TOTAL
2016,KANSAS,KS,LANE,20101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,106,871,20220315,TOTAL
2016,KANSAS,KS,LEAVENWORTH,20103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10209,30301,20220315,TOTAL
2016,KANSAS,KS,LINCOLN,20105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,215,1464,20220315,TOTAL
2016,KANSAS,KS,LINN,20107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,736,4427,20220315,TOTAL
2016,KANSAS,KS,LOGAN,20109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,149,1357,20220315,TOTAL
2016,KANSAS,KS,LYON,20111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4649,12288,20220315,TOTAL
2016,KANSAS,KS,MCPHERSON,20113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3226,12742,20220315,TOTAL
2016,KANSAS,KS,MARION,20115,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1204,5624,20220315,TOTAL
2016,KANSAS,KS,MARSHALL,20117,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1072,4673,20220315,TOTAL
2016,KANSAS,KS,MEADE,20119,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,210,1720,20220315,TOTAL
2016,KANSAS,KS,MIAMI,20121,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3991,15022,20220315,TOTAL
2016,KANSAS,KS,MITCHELL,20123,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,477,2942,20220315,TOTAL
2016,KANSAS,KS,MONTGOMERY,20125,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2637,12004,20220315,TOTAL
2016,KANSAS,KS,MORRIS,20127,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,601,2624,20220315,TOTAL
2016,KANSAS,KS,MORTON,20129,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,147,1192,20220315,TOTAL
2016,KANSAS,KS,NEMAHA,20131,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,725,5122,20220315,TOTAL
2016,KANSAS,KS,NEOSHO,20133,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1501,6314,20220315,TOTAL
2016,KANSAS,KS,NESS,20135,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,162,1454,20220315,TOTAL
2016,KANSAS,KS,NORTON,20137,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,281,2234,20220315,TOTAL
2016,KANSAS,KS,OSAGE,20139,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1753,7046,20220315,TOTAL
2016,KANSAS,KS,OSBORNE,20141,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,233,1788,20220315,TOTAL
2016,KANSAS,KS,OTTAWA,20143,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,424,2903,20220315,TOTAL
2016,KANSAS,KS,PAWNEE,20145,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,579,2661,20220315,TOTAL
2016,KANSAS,KS,PHILLIPS,20147,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,300,2664,20220315,TOTAL
2016,KANSAS,KS,POTTAWATOMIE,20149,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2225,10693,20220315,TOTAL
2016,KANSAS,KS,PRATT,20151,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,771,3842,20220315,TOTAL
2016,KANSAS,KS,RAWLINS,20153,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,163,1472,20220315,TOTAL
2016,KANSAS,KS,RENO,20155,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6837,24210,20220315,TOTAL
2016,KANSAS,KS,REPUBLIC,20157,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,375,2529,20220315,TOTAL
2016,KANSAS,KS,RICE,20159,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,695,3804,20220315,TOTAL
2016,KANSAS,KS,RILEY,20161,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,9341,21532,20220315,TOTAL
2016,KANSAS,KS,ROOKS,20163,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,275,2419,20220315,TOTAL
2016,KANSAS,KS,RUSH,20165,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,233,1503,20220315,TOTAL
2016,KANSAS,KS,RUSSELL,20167,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,461,3193,20220315,TOTAL
2016,KANSAS,KS,SALINE,20169,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6317,22064,20220315,TOTAL
2016,KANSAS,KS,SCOTT,20171,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,236,2202,20220315,TOTAL
2016,KANSAS,KS,SEDGWICK,20173,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,69627,188783,20220315,TOTAL
2016,KANSAS,KS,SEWARD,20175,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1628,5038,20220315,TOTAL
2016,KANSAS,KS,SHAWNEE,20177,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,33926,75406,20220315,TOTAL
2016,KANSAS,KS,SHERIDAN,20179,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,127,1374,20220315,TOTAL
2016,KANSAS,KS,SHERMAN,20181,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,347,2612,20220315,TOTAL
2016,KANSAS,KS,SMITH,20183,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,297,2042,20220315,TOTAL
2016,KANSAS,KS,STAFFORD,20185,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,304,1896,20220315,TOTAL
2016,KANSAS,KS,STANTON,20187,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,115,637,20220315,TOTAL
2016,KANSAS,KS,STEVENS,20189,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,220,1891,20220315,TOTAL
2016,KANSAS,KS,SUMNER,20191,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2076,9722,20220315,TOTAL
2016,KANSAS,KS,THOMAS,20193,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,473,3576,20220315,TOTAL
2016,KANSAS,KS,TREGO,20195,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,198,1482,20220315,TOTAL
2016,KANSAS,KS,WABAUNSEE,20197,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,776,3380,20220315,TOTAL
2016,KANSAS,KS,WALLACE,20199,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,46,798,20220315,TOTAL
2016,KANSAS,KS,WASHINGTON,20201,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,387,2765,20220315,TOTAL
2016,KANSAS,KS,WICHITA,20203,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,140,956,20220315,TOTAL
2016,KANSAS,KS,WILSON,20205,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,594,3591,20220315,TOTAL
2016,KANSAS,KS,WOODSON,20207,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,273,1443,20220315,TOTAL
2016,KANSAS,KS,WYANDOTTE,20209,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,30146,48781,20220315,TOTAL
2016,KENTUCKY,KY,ADAIR,21001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1323,8233,20220315,TOTAL
2016,KENTUCKY,KY,ALLEN,21003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1349,8096,20220315,TOTAL
2016,KENTUCKY,KY,ANDERSON,21005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2634,11422,20220315,TOTAL
2016,KENTUCKY,KY,BALLARD,21007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,816,4101,20220315,TOTAL
2016,KENTUCKY,KY,BARREN,21009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4275,18488,20220315,TOTAL
2016,KENTUCKY,KY,BATH,21011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1361,4587,20220315,TOTAL
2016,KENTUCKY,KY,BELL,21013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1720,9718,20220315,TOTAL
2016,KENTUCKY,KY,BOONE,21015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,15026,57618,20220315,TOTAL
2016,KENTUCKY,KY,BOURBON,21017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2791,8803,20220315,TOTAL
2016,KENTUCKY,KY,BOYD,21019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6021,20454,20220315,TOTAL
2016,KENTUCKY,KY,BOYLE,21021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4281,12946,20220315,TOTAL
2016,KENTUCKY,KY,BRACKEN,21023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,705,3527,20220315,TOTAL
2016,KENTUCKY,KY,BREATHITT,21025,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1537,5738,20220315,TOTAL
2016,KENTUCKY,KY,BRECKINRIDGE,21027,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1960,8774,20220315,TOTAL
2016,KENTUCKY,KY,BULLITT,21029,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,8255,36069,20220315,TOTAL
2016,KENTUCKY,KY,BUTLER,21031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,947,5576,20220315,TOTAL
2016,KENTUCKY,KY,CALDWELL,21033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1260,5975,20220315,TOTAL
2016,KENTUCKY,KY,CALLOWAY,21035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4749,16049,20220315,TOTAL
2016,KENTUCKY,KY,CAMPBELL,21037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,14658,42510,20220315,TOTAL
2016,KENTUCKY,KY,CARLISLE,21039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,432,2601,20220315,TOTAL
2016,KENTUCKY,KY,CARROLL,21041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1106,3855,20220315,TOTAL
2016,KENTUCKY,KY,CARTER,21043,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2276,10278,20220315,TOTAL
2016,KENTUCKY,KY,CASEY,21045,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,767,6439,20220315,TOTAL
2016,KENTUCKY,KY,CHRISTIAN,21047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7188,22083,20220315,TOTAL
2016,KENTUCKY,KY,CLARK,21049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4706,16205,20220315,TOTAL
2016,KENTUCKY,KY,CLAY,21051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,752,6767,20220315,TOTAL
2016,KENTUCKY,KY,CLINTON,21053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,547,4462,20220315,TOTAL
2016,KENTUCKY,KY,CRITTENDEN,21055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,617,4037,20220315,TOTAL
2016,KENTUCKY,KY,CUMBERLAND,21057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,459,3066,20220315,TOTAL
2016,KENTUCKY,KY,DAVIESS,21059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,14163,45807,20220315,TOTAL
2016,KENTUCKY,KY,EDMONSON,21061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,979,5244,20220315,TOTAL
2016,KENTUCKY,KY,ELLIOTT,21063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,740,2855,20220315,TOTAL
2016,KENTUCKY,KY,ESTILL,21065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1108,5545,20220315,TOTAL
2016,KENTUCKY,KY,FAYETTE,21067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,69778,136315,20220315,TOTAL
2016,KENTUCKY,KY,FLEMING,21069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1348,6260,20220315,TOTAL
2016,KENTUCKY,KY,FLOYD,21071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4015,16540,20220315,TOTAL
2016,KENTUCKY,KY,FRANKLIN,21073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10717,23865,20220315,TOTAL
2016,KENTUCKY,KY,FULTON,21075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,774,2382,20220315,TOTAL
2016,KENTUCKY,KY,GALLATIN,21077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,749,3338,20220315,TOTAL
2016,KENTUCKY,KY,GARRARD,21079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1453,7623,20220315,TOTAL
2016,KENTUCKY,KY,GRANT,21081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1910,9559,20220315,TOTAL
2016,KENTUCKY,KY,GRAVES,21083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3308,16606,20220315,TOTAL
2016,KENTUCKY,KY,GRAYSON,21085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1959,10576,20220315,TOTAL
2016,KENTUCKY,KY,GREEN,21087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,832,5333,20220315,TOTAL
2016,KENTUCKY,KY,GREENUP,21089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4146,16277,20220315,TOTAL
2016,KENTUCKY,KY,HANCOCK,21091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1244,4295,20220315,TOTAL
2016,KENTUCKY,KY,HARDIN,21093,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13944,43156,20220315,TOTAL
2016,KENTUCKY,KY,HARLAN,21095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1372,10757,20220315,TOTAL
2016,KENTUCKY,KY,HARRISON,21097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2031,7781,20220315,TOTAL
2016,KENTUCKY,KY,HART,21099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1730,7264,20220315,TOTAL
2016,KENTUCKY,KY,HENDERSON,21101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6707,19710,20220315,TOTAL
2016,KENTUCKY,KY,HENRY,21103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1828,7149,20220315,TOTAL
2016,KENTUCKY,KY,HICKMAN,21105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,449,2157,20220315,TOTAL
2016,KENTUCKY,KY,HOPKINS,21107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4310,20345,20220315,TOTAL
2016,KENTUCKY,KY,JACKSON,21109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,482,5501,20220315,TOTAL
2016,KENTUCKY,KY,JEFFERSON,21111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,190836,353099,20220315,TOTAL
2016,KENTUCKY,KY,JESSAMINE,21113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6144,23326,20220315,TOTAL
